day,hour,branch,n,load_mae_base,load_mae_adaptive,pv_mae_base,pv_mae_adaptive,energy_buffer_kwh,actual_peak_error_kwh,energy_covered,interval_covered,calibration_paths
95,12,published-adjustable,36,121.05026102843921,16.283900804235554,160.8327949074074,98.65073260337005,710.9095712305536,288.62602303781614,1,36,27
95,18,published-adjustable,36,63.355538574735455,17.23786086513901,1.7213444444444446,1.2726937904654445,469.8439736917604,21.16955638909178,1,34,27
96,0,historical-frozen,144,85.06348559854501,18.157471098152868,42.3261556878307,32.01265309193121,3435.0672410759007,278.561793211349,1,138,27
96,0,published-frozen,144,85.06348559854501,18.157471098152868,55.728185300925915,43.81042970749338,5669.197708497416,3765.215133574812,1,136,27
96,0,published-adjustable,36,44.56648015873022,20.31112693318818,9.746186574074073,6.6194695706131625,586.2059215416047,463.61500331879677,1,29,27
96,6,published-adjustable,36,113.31584196428574,21.902360561882617,162.7680560185185,110.20492109372054,3935.621076796005,2828.0628985665153,1,35,27
96,12,published-adjustable,36,120.99676532738097,17.1402691717215,122.49264166666671,66.69233959191973,710.9095712305536,140.5279327705615,1,36,27
96,18,published-adjustable,36,61.3748549437831,22.00730517498773,1.8099958333333335,1.3428573555455257,469.8439736917604,463.3680405600246,1,31,27
97,0,historical-frozen,144,90.34116694775136,18.881114166370324,33.64373172949737,23.55997123015873,3435.0672410759007,9.998368162750126,1,129,27
97,0,published-frozen,144,90.34116694775136,18.881114166370324,95.72447094907407,68.54052520580944,5669.197708497416,2866.808198282632,1,138,27
97,0,published-adjustable,36,43.32500601851856,17.679468176427044,7.857364351851852,5.378073567001644,586.2059215416047,9.998368162750126,1,36,27
97,6,published-adjustable,36,114.72968518518522,20.888008596869497,127.63020879629624,97.85206564671088,3935.621076796005,3349.3930466686397,1,32,27
97,12,published-adjustable,36,131.50743303571437,17.357877690902136,136.39782638888897,82.49609063376936,373.50048151769636,0.0,1,35,27
97,18,published-adjustable,36,71.80254355158732,19.36844378853873,1.9130398148148144,1.4045385562187398,469.8439736917604,187.1249307669009,1,32,27
98,0,historical-frozen,144,90.29089606894844,18.901114676210213,27.045090848214272,33.7744626984127,3435.0672410759007,2959.791499164471,1,133,27
98,0,published-frozen,144,90.29089606894844,18.901114676210213,86.58746724537036,64.11240777202298,5534.499622078401,5353.186510879797,1,137,27
98,0,published-adjustable,36,45.88031587301591,21.082173776764858,9.684727777777775,6.694808760739455,586.2059215416047,2.1806916666665757,1,36,27
98,6,published-adjustable,36,113.65613644179896,16.9558988599644,119.66809907407404,97.42636582931792,3935.621076796005,3491.7114634667614,1,34,27
98,12,published-adjustable,36,132.7943499338625,18.946452661325218,136.7378814814815,60.42900803571328,373.50048151769636,176.83800986894755,1,34,27
98,18,published-adjustable,36,68.83278202711638,17.604677906281218,2.383189351851852,1.838390485916064,469.8439736917604,0.0,1,33,27
99,0,historical-frozen,144,91.84973824818125,17.196817408768165,33.70605273644181,24.02378121693122,3435.0672410759007,307.5139604025963,1,132,27
99,0,published-frozen,144,91.84973824818125,17.196817408768165,77.75292395833331,56.206963931658365,5534.499622078401,3880.801288650166,1,137,27
99,0,published-adjustable,36,47.5048293650794,15.622638731321652,9.728325,6.697895566279549,586.2059215416047,131.90942625158368,1,34,27
99,6,published-adjustable,36,123.41210249669318,14.864708962788443,134.1015800925926,104.4087130362341,3935.621076796005,3085.915447546008,1,35,27
99,12,published-adjustable,36,128.04924715608473,18.153662349696766,129.63738657407413,66.10314533613229,373.50048151769636,0.0,1,36,27
99,18,published-adjustable,36,68.43277397486774,21.9215991659857,2.3524263888888886,1.7652987714222983,469.8439736917604,201.34555283919633,1,31,27
100,0,historical-frozen,144,226.40372643435845,19.88427018751732,49.95171323991403,30.99832217261904,3435.0672410759007,130.09245322607364,1,136,27
100,0,published-frozen,144,226.40372643435845,19.88427018751732,92.86875775462961,70.60572884132779,5534.499622078401,7347.500468943078,0,129,27
100,0,published-adjustable,36,112.24290552248672,18.533518961140334,11.000524537037037,7.559204801427017,586.2059215416047,316.8380223760002,1,31,27
100,6,published-adjustable,36,298.46830555555556,21.99130777268365,164.83685648148145,113.38764520591481,3935.621076796005,3825.2798689507918,1,33,27
100,12,published-adjustable,36,333.79807108134924,14.264702096123655,131.65684629629632,98.04360921787945,373.50048151769636,83.61085742712305,1,36,27
100,18,published-adjustable,36,161.10562357804233,25.89459075838689,3.0352490740740743,2.415046517512442,463.36804056002427,166.97986554638896,1,31,27
101,0,historical-frozen,144,228.1821152405753,18.312899650989895,32.793932250330684,26.69912648809523,3435.0672410759007,0.0,1,143,27
101,0,published-frozen,144,228.1821152405753,18.312899650989895,88.64164756944444,51.10684324680988,5534.499622078401,1101.4867385517941,1,142,27
101,0,published-adjustable,36,119.07135195105815,19.08335948306081,12.387299537037038,8.410702552967216,586.2059215416047,0.0,1,35,27
101,6,published-adjustable,36,311.2663326554232,20.252061525011786,106.82657962962963,70.72125349853185,3935.621076796005,2462.002038193705,1,35,27
101,12,published-adjustable,36,318.29593060515873,18.673497260778408,141.27851574074074,87.18224812222572,373.50048151769636,680.6836960547848,0,36,27
