开始时间,结束时间,最近决策节点,实际光伏,原始报告光伏,历史光伏,旧融合光伏,优化节点光伏,优化滚动光伏,旧光伏高估误差,优化节点光伏高估误差,优化滚动光伏高估误差,实际负荷,节点负荷预测,滚动负荷预测,节点负荷误差,滚动负荷误差,实际净负荷,旧节点净负荷预测,优化节点净负荷预测,优化滚动净负荷预测,旧节点净负荷低估,优化节点净负荷低估,优化滚动净负荷低估
2025-02-20T19:00:00,2025-02-20T19:10:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.6750000000001,709.5788435456188,707.5128083333334,21.90384354561877,19.837808333333328,687.6750000000001,709.5788435456188,709.5788435456188,707.5128083333334,-21.90384354561877,-21.90384354561877,-19.837808333333328
2025-02-20T19:10:00,2025-02-20T19:20:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.6175499999999,730.0814942968402,728.1929983333334,23.463944296840282,21.575448333333497,706.6175499999999,730.0814942968402,730.0814942968402,728.1929983333334,-23.463944296840282,-23.463944296840282,-21.575448333333497
2025-02-20T19:20:00,2025-02-20T19:30:00,2025-02-20T18:00:00,0.0003,0.0,0.00033571428571428576,0.00013342274453137162,0.00033571428571428576,0.00033571428571428576,-0.00016657725546862835,3.5714285714285785e-05,3.5714285714285785e-05,714.5048,744.0960288286142,742.3802083333334,29.591228828614135,27.875408333333326,714.5045,744.0958954058697,744.0956931143285,742.3798726190477,-29.59139540586964,-29.59119311432846,-27.87537261904765
2025-02-20T19:30:00,2025-02-20T19:40:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.52,742.4111838951295,740.8633083333334,37.89118389512953,36.343308333333425,704.52,742.4111838951295,742.4111838951295,740.8633083333334,-37.89118389512953,-37.89118389512953,-36.343308333333425
2025-02-20T19:40:00,2025-02-20T19:50:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.5377,747.4453099009132,746.0607783333334,33.90760990091326,32.52307833333339,713.5377,747.4453099009132,747.4453099009132,746.0607783333334,-33.90760990091326,-33.90760990091326,-32.52307833333339
2025-02-20T19:50:00,2025-02-20T20:00:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.4473666666667,737.0072816341616,735.5417358333332,31.559914967494933,30.094369166666525,705.4473666666667,737.0072816341616,737.0072816341616,735.5417358333332,-31.559914967494933,-31.559914967494933,-30.094369166666525
2025-02-20T20:00:00,2025-02-20T20:10:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.1733333333333,715.0979540028104,710.3095083333333,19.92462066947712,15.13617499999998,695.1733333333333,715.0979540028104,715.0979540028104,710.3095083333333,-19.92462066947712,-19.92462066947712,-15.13617499999998
2025-02-20T20:10:00,2025-02-20T20:20:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.1965,713.8525736066017,709.2144116666665,-21.343926393398306,-25.982088333333536,735.1965,713.8525736066017,713.8525736066017,709.2144116666665,21.343926393398306,21.343926393398306,25.982088333333536
2025-02-20T20:20:00,2025-02-20T20:30:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0487166666667,726.576285311745,722.0842899999999,-25.472431354921696,-29.964426666666782,752.0487166666667,726.576285311745,726.576285311745,722.0842899999999,25.472431354921696,25.472431354921696,29.964426666666782
2025-02-20T20:30:00,2025-02-20T20:40:00,2025-02-20T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.3066666666667,734.3755079947622,730.025675,10.06884132809546,5.7190083333332495,724.3066666666667,734.3755079947622,734.3755079947622,730.025675,-10.06884132809546,-10.06884132809546,-5.7190083333332495
