abs_minute,interval_start,spill_kwh,grid_paid_kwh,demand_kwh,soc_start_kwh,soc_end_kwh,charge_kwh,capacity_limited,power_limited
346560,2025-08-29 16:00:00,2.022088086237409,720.6870880952381,718.665,10799.99999999,10799.99999999,0.0,True,False
346570,2025-08-29 16:10:00,12.687879157666066,719.3257791666667,706.6379,10799.99999999,10799.99999999,0.0,True,False
346600,2025-08-29 16:40:00,1.1569005862373616,731.9443505952379,730.7874499999999,10799.99999999,10799.99999999,0.0,True,False
346610,2025-08-29 16:50:00,28.424883324332576,711.93635,683.5114666666666,10799.99999999,10799.99999999,0.0,True,False
346620,2025-08-29 17:00:00,297.24785237195175,963.084519047619,665.8366666666666,10799.99999999,10799.99999999,0.0,True,False
346630,2025-08-29 17:10:00,332.0205493957612,969.4638827380951,637.4433333333333,10799.99999999,10799.99999999,0.0,True,False
346640,2025-08-29 17:20:00,363.26892082433284,973.1740375,609.9051166666666,10799.99999999,10799.99999999,0.0,True,False
346650,2025-08-29 17:30:00,368.6398166576661,980.4748166666669,611.835,10799.99999999,10799.99999999,0.0,True,False
346660,2025-08-29 17:40:00,361.11891546718994,1013.6296321428573,652.5107166666667,10799.99999999,10799.99999999,0.0,True,False
346670,2025-08-29 17:50:00,277.4438511814755,933.2996511904761,655.8557999999999,10799.99999999,10799.99999999,0.0,True,False
346680,2025-08-29 18:00:00,234.03916665766587,860.1374999999999,626.0983333333334,10799.99999999,10799.99999999,0.0,True,False
346690,2025-08-29 18:10:00,201.06660594338024,839.6988726190476,638.6322666666666,10799.99999999,10799.99999999,0.0,True,False
346700,2025-08-29 18:20:00,214.19138570528494,863.9325023809522,649.7411166666666,10799.99999999,10799.99999999,0.0,True,False
346710,2025-08-29 18:30:00,215.51053570528492,867.098869047619,651.5883333333334,10799.99999999,10799.99999999,0.0,True,False
346720,2025-08-29 18:40:00,189.9278898719518,869.1881898809525,679.2602999999999,10799.99999999,10799.99999999,0.0,True,False
346920,2025-08-29 22:00:00,105.12047620047632,1541.892142857143,603.4383333333333,5178.919368764038,5928.919368754038,749.99999999,False,True
346930,2025-08-29 22:10:00,90.72948334333363,1540.8650000000002,616.8021833333332,5928.919368754038,6678.919368744038,749.99999999,False,True
346950,2025-08-29 22:30:00,135.9010714385713,1548.712738095238,579.4783333333332,6786.214166235039,7536.214166225039,749.99999999,False,True
346960,2025-08-29 22:40:00,113.51642500999968,1541.2205249999997,594.3707666666667,7536.214166225039,8286.214166215039,749.99999999,False,True
346980,2025-08-29 23:00:00,120.39791161433912,1541.5962449376725,587.865,8381.404079420325,9131.404079411324,749.999999991,False,True
347010,2025-08-29 23:30:00,120.82565477190495,1531.015654761905,576.8566666666666,9341.278722786183,10091.278722776182,749.99999999,False,True
347030,2025-08-29 23:50:00,27.587653745151407,703.6591761904763,569.7518833333334,10704.312324790208,10799.999999991,95.68767520079236,True,False
347040,2025-08-30 00:00:00,155.94410713475676,708.9774404761904,553.0333333333333,10799.999999991,10799.999999991,0.0,True,False
347050,2025-08-30 00:10:00,95.76627558713776,700.7116922619048,604.9454166666667,10799.999999991,10799.999999991,0.0,True,False
347060,2025-08-30 00:20:00,83.5574220157092,692.5375220238095,608.9801,10799.999999991,10799.999999991,0.0,True,False
347070,2025-08-30 00:30:00,129.46678570618528,690.960119047619,561.4933333333333,10799.999999991,10799.999999991,0.0,True,False
347080,2025-08-30 00:40:00,113.8197184442806,690.1447184523809,576.3249999999999,10799.999999991,10799.999999991,0.0,True,False
347090,2025-08-30 00:50:00,90.67013749189968,691.0011374999999,600.3309999999999,10799.999999991,10799.999999991,0.0,True,False
347100,2025-08-30 01:00:00,100.17273808713762,690.6744047619046,590.5016666666667,10799.999999991,10799.999999991,0.0,True,False
347110,2025-08-30 01:10:00,121.02588511094743,683.360568452381,562.3346833333333,10799.999999991,10799.999999991,0.0,True,False
347120,2025-08-30 01:20:00,124.45386189666166,673.8618619047619,549.4079999999999,10799.999999991,10799.999999991,0.0,True,False
347130,2025-08-30 01:30:00,111.89482142047106,669.221488095238,557.3266666666666,10799.999999991,10799.999999991,0.0,True,False
347140,2025-08-30 01:40:00,106.37385772999502,671.187824404762,564.8139666666666,10799.999999991,10799.999999991,0.0,True,False
347150,2025-08-30 01:50:00,92.94616844428057,663.4302351190476,570.4840666666666,10799.999999991,10799.999999991,0.0,True,False
347160,2025-08-30 02:00:00,78.85535713475687,652.6653571428571,573.81,10799.999999991,10799.999999991,0.0,True,False
