abs_minute,interval_start,spill_kwh,grid_paid_kwh,demand_kwh,soc_start_kwh,soc_end_kwh,charge_kwh,capacity_limited,power_limited
18670,2025-01-13 23:10:00,51.26675451405355,1441.1847045040536,556.5846166666666,6513.127413785858,7263.127413775858,749.99999999,False,True
18680,2025-01-13 23:20:00,43.42795305999538,1453.2099030499953,576.4486166666666,7263.127413775858,8013.127413765858,749.99999999,False,True
18730,2025-01-14 00:10:00,13.483559541565675,639.3236928748981,616.3293166666666,10791.440264991,10799.999999991,8.559734999999268,True,False
18740,2025-01-14 00:20:00,9.278511418331709,633.885711426432,624.6071999999999,10799.999999991,10799.999999991,0.0,True,False
18770,2025-01-14 00:50:00,34.31808056665658,668.25500531624,615.1157333333333,10783.060927716375,10799.999999991,16.939072274625136,True,False
18780,2025-01-14 01:00:00,46.22015555958658,667.7951555676868,621.5749999999999,10799.999999991,10799.999999991,0.0,True,False
18790,2025-01-14 01:10:00,16.578764947620563,674.4645982890542,657.8858333333333,10799.999999991,10799.999999991,0.0,True,False
20040,2025-01-14 22:00:00,12.110822677462458,1393.0408226674624,547.5966666666666,1421.7898939549377,2171.789893944938,749.99999999,False,True
20070,2025-01-14 22:30:00,14.990908666008515,1396.5275753226751,548.2033333333333,3634.1429980668972,4384.142998056897,749.99999999,False,True
20160,2025-01-15 00:00:00,4.619791677778039,1316.4987476334172,612.1483333333333,10170.242439629925,10799.99999999,629.7575603600752,True,False
20170,2025-01-15 00:10:00,33.998850680878924,637.4386173565463,603.4397666666666,10799.99999999,10799.99999999,0.0,True,False
20180,2025-01-15 00:20:00,36.58705480226306,654.6433381445971,618.0562833333333,10799.99999999,10799.99999999,0.0,True,False
20330,2025-01-15 02:50:00,8.143372476233068,700.9944547074693,650.7481499999999,10762.107360982887,10799.999999991,37.89263900811274,True,False
20340,2025-01-15 03:00:00,45.63875494060128,686.1454216153683,640.5066666666667,10799.999999991,10799.999999991,0.0,True,False
20350,2025-01-15 03:10:00,4.231890779150808,677.1979741205844,672.9660833333332,10799.999999991,10799.999999991,0.0,True,False
20380,2025-01-15 03:40:00,26.012440782646603,713.5230642360133,678.3172166666666,10791.72593388297,10799.999999991,8.274066108030087,True,False
20390,2025-01-15 03:50:00,37.09487280671792,717.7511561481515,680.6562833333332,10799.999999991,10799.999999991,0.0,True,False
20400,2025-01-15 04:00:00,25.744869579590137,736.091536254357,710.3466666666666,10799.999999991,10799.999999991,0.0,True,False
20410,2025-01-15 04:10:00,32.756067730822316,737.901701072256,705.1456333333333,10799.999999991,10799.999999991,0.0,True,False
20420,2025-01-15 04:20:00,22.806196776792014,715.986663451559,693.1804666666667,10799.999999991,10799.999999991,0.0,True,False
20430,2025-01-15 04:30:00,5.764100506911609,698.0974338483452,692.3333333333333,10799.999999991,10799.999999991,0.0,True,False
20440,2025-01-15 04:40:00,27.316682966482496,718.8785496412494,691.5618666666666,10799.999999991,10799.999999991,0.0,True,False
20450,2025-01-15 04:50:00,30.112176010798727,728.489876018899,698.3777,10799.999999991,10799.999999991,0.0,True,False
20510,2025-01-15 05:50:00,11.451428004421963,808.5489565622875,745.7387833333333,10753.777129288921,10799.999999991,46.22287070207894,True,False
21530,2025-01-15 22:50:00,22.84261117314258,1389.3448778298093,533.1689333333334,4986.514718774234,5736.514718764234,749.99999999,False,True
21540,2025-01-15 23:00:00,38.68397202453888,1414.6239720145388,542.6066666666666,5736.514718764234,6486.514718754234,749.99999999,False,True
