开始时间,日计划制定时间,计划负荷预测_kWh,计划光伏预测_kWh,实际负荷_kWh,实际光伏_kWh,实际净负荷_kWh,计划净负荷误差_kWh,执行时负荷预测_kWh,执行时光伏预测_kWh,执行时净负荷误差_kWh,段初SOC_kWh,段末SOC_kWh,实际存入_kWh,实际送达_kWh,弃光_kWh,弃购电_kWh,当段累计备用需求_送达kWh,窗口最大规划备用缺口_kWh,当段规划供电缺口_kWh,母线平衡残差_kWh,SOC递推残差_kWh
2025-02-06T11:40:00,2025-02-06T00:00:00,1156.2787621501602,1070.8018595238095,1129.13785,1039.4856666666665,89.6521833333336,4.175280706982903,1120.4004691666667,1070.8018595238095,40.05357369047647,5535.705869928802,6281.9481172915175,746.2422473627155,0.0,0.0,0.0,1147.784393451293,0.0,0.0,1.111175151891075e-09,2.2737367544323206e-13
2025-02-06T11:50:00,2025-02-06T00:00:00,1143.6682542475376,1082.7981928571428,1102.4863999999998,1037.4036666666666,65.08273333333318,4.212671942938414,1111.2093341666664,1082.7981928571428,36.67159202380958,6281.9481172915175,7028.156712541873,746.2085952503555,0.0,0.0,0.0,1080.0913494463598,0.0,0.0,1.111175151891075e-09,2.2737367544323206e-13
2025-02-06T12:00:00,2025-02-06T00:00:00,1104.1314871761715,1078.88125,1042.2383333333332,1032.28125,9.95708333333323,-15.293153842838365,1071.616,1078.88125,17.222333333333154,7028.156712541873,7778.156712531873,749.99999999,0.0,15.293153853949548,0.0,1024.0238924926377,0.0,0.0,0.0,1.1368683772161603e-13
2025-02-06T12:10:00,2025-02-06T00:00:00,1069.0933079196514,1068.4534833333332,1071.7905666666666,1048.5315999999998,23.258966666666765,22.619142080348638,1036.5228033333333,1068.4534833333332,55.189646666666704,7778.156712531873,8507.799484658559,729.6427721266862,0.0,0.0,0.0,974.2397243052119,0.0,0.0,1.111175151891075e-09,-6.821210263296962e-13
2025-02-06T12:20:00,2025-02-06T00:00:00,1082.512750599079,1066.239288095238,1093.7313166666665,1044.5252166666667,49.20609999999988,32.932637496158804,1053.9092524999999,1066.239288095238,61.536135595237965,8507.799484658559,9228.160110911016,720.360626252457,0.0,0.0,0.0,858.0776998764015,0.0,0.0,1.111175151891075e-09,2.2737367544323206e-13
2025-02-06T12:30:00,2025-02-06T00:00:00,1108.4748923391621,1071.6276785714285,1060.4716666666666,1021.8249999999999,38.64666666666665,1.799452898932941,1081.8118416666666,1071.6276785714285,28.462503571428442,9228.160110911016,9976.540603300977,748.3804923899603,0.0,0.0,0.0,814.0045303055336,0.0,0.0,1.111175151891075e-09,3.410605131648481e-13
2025-02-06T12:40:00,2025-02-06T00:00:00,1071.762143300075,1069.7506095238095,1031.2080999999998,1029.116,2.0920999999998457,0.08056622373442224,1045.0484741666667,1069.7506095238095,26.794235357142725,9976.540603300977,10726.468093698615,749.9274903976391,0.0,0.0,0.0,718.7575567375916,0.0,0.0,1.111175151891075e-09,-6.821210263296962e-13
2025-02-06T12:50:00,2025-02-06T00:00:00,1065.3385808751166,1055.2261,1060.9568833333333,1062.3577,-1.400816666666742,-11.513297541783231,1036.5831883333333,1055.2261,17.242095000000063,10726.468093698615,10256.334314297004,0.0,423.12040146144903,465.5692622275937,0.0,656.985146889656,0.0,0.0,0.0,-7.958078640513122e-13
2025-02-06T13:00:00,2025-02-06T00:00:00,1112.6719588875185,1035.325892857143,1115.4983333333332,1078.6187499999999,36.87958333333336,-40.46648269704224,1084.3078083333335,1035.325892857143,-12.102332142857222,10256.334314297004,10273.454571967504,17.1202576705008,0.0,21.443974174265165,0.0,696.6407768724396,0.0,0.0,4.263256414560601e-14,-8.029132914089132e-13
2025-02-06T13:10:00,2025-02-06T00:00:00,1138.7888359530916,1021.9838261904762,1108.627,1039.7489333333333,68.87806666666665,-47.926943095948786,1116.7244308333331,1021.9838261904762,-25.86253797619031,10273.454571967504,10293.312536565287,19.857964597782626,0.0,25.862537987301536,0.0,677.9093763281221,0.0,0.0,4.618527782440651e-14,-1.4210854715202004e-13
2025-02-06T13:20:00,2025-02-06T00:00:00,1125.8956471754063,1005.9914380952382,1092.0028666666667,1022.0953333333333,69.90753333333339,-49.996675746834626,1103.7859466666666,1005.9914380952382,-27.886975238095147,10293.312536565287,10313.211267013152,19.898730447865734,0.0,27.88697524920603,0.0,627.7827761428051,0.0,0.0,4.263256414560601e-14,-6.430411758628907e-13
2025-02-06T13:30:00,2025-02-06T00:00:00,1097.829963340189,986.6705357142858,1101.3433333333332,1021.1062499999999,80.23708333333332,-30.922344292569733,1067.553133333333,986.6705357142858,-0.6455142857139435,10313.211267013152,10270.871916500335,0.0,38.10541546153461,69.02775975410435,0.0,558.6608301440243,0.0,0.0,0.0,-7.318590178329032e-13
2025-02-06T13:40:00,2025-02-06T00:00:00,1093.3040426089606,970.6430714285716,1114.0180999999998,959.3697833333333,154.64831666666646,31.98734548627749,1071.10744,970.6430714285716,54.183948095238065,10270.871916500335,10235.330421526693,0.0,31.98734547627749,0.0,0.0,537.9648263576131,0.0,0.0,-9.999894245993346e-09,-6.750155989720952e-13
2025-02-06T13:50:00,2025-02-06T00:00:00,1105.8822530452678,939.2793404761906,1083.2505333333334,903.4992166666666,179.75131666666675,13.148404097589491,1093.2534433333333,939.2793404761906,25.777213809524028,10235.330421526693,10035.606736352618,0.0,179.75131665666675,0.0,0.0,447.9249621952049,156.08747362477766,0.0,-9.999894245993346e-09,-3.410605131648481e-13
2025-02-06T14:00:00,2025-02-06T00:00:00,1111.9936834735322,896.0374999999999,1042.8866666666665,872.51875,170.3679166666666,-45.588266806865704,1096.8988916666667,896.0374999999999,-30.493475000000217,10035.606736352618,9812.427412289655,0.0,200.8613916566668,30.49347499000021,0.0,403.26843316956035,160.3557831610574,0.0,0.0,-2.842170943040401e-14
2025-02-06T14:10:00,2025-02-06T00:00:00,1093.7930501705287,863.7348095238095,1066.7925,820.7799166666666,246.0125833333334,15.954342686614268,1069.04937,863.7348095238095,40.69802285714297,9812.427412289655,9539.080097485952,0.0,246.0125833233334,0.0,0.0,389.41443495257863,0.0,0.0,-9.999894245993346e-09,9.094947017729282e-13
2025-02-06T14:20:00,2025-02-06T00:00:00,1077.5685243895232,829.1330166666667,1051.1921833333333,781.0027666666666,270.1894166666667,21.75390894381019,1052.3947025,829.1330166666667,46.927730833333385,9539.080097485952,9238.8696345341,0.0,270.1894166566667,0.0,0.0,360.2016704169318,17.17630647758915,0.0,-1.000012161966879e-08,-7.389644451905042e-13
2025-02-06T14:30:00,2025-02-06T00:00:00,1077.6132382170777,786.119642857143,998.4066666666665,757.55,240.85666666666657,-50.63692869326803,1052.402125,786.119642857143,-25.42581547619045,9238.8696345341,8943.000209942036,0.0,266.282482132857,25.425815466190443,0.0,317.2274231927837,49.93837418610383,0.0,0.0,5.684341886080802e-14
2025-02-06T14:40:00,2025-02-06T00:00:00,1083.8985029292146,741.5710357142857,1018.9243666666666,716.4793666666666,302.44500000000005,-39.88246721492885,1058.65112,741.5710357142857,-14.635084285714242,8943.000209942036,8590.689005191243,0.0,317.0800842757143,14.635084275714235,0.0,275.91953109656106,36.24799022821503,0.0,0.0,6.821210263296962e-13
2025-02-06T14:50:00,2025-02-06T00:00:00,1082.1371106802892,689.1935714285715,1052.9395833333333,665.7651333333333,387.17445,-5.7690892517176735,1053.0852016666663,689.1935714285715,23.282819761905216,8590.689005191243,8160.495171869021,0.0,387.17444998999997,0.0,0.0,242.64191674857688,0.0,0.0,-9.999894245993346e-09,-2.2737367544323206e-13
2025-02-06T15:00:00,2025-02-06T00:00:00,1072.4930936912533,634.8821428571429,1061.2266666666665,615.55,445.6766666666665,8.065715832556066,1043.406875,634.8821428571429,37.15193452380947,8160.495171869021,8903.236027618721,742.7408557496996,0.0,0.0,0.0,211.16105953869788,0.0,0.0,1.111175151891075e-09,5.684341886080801e-13
2025-02-06T15:10:00,2025-02-06T00:00:00,1065.9762142706588,593.2142333333335,1061.5078666666666,570.3152166666666,491.19264999999996,18.43066906267461,1042.5542508333335,593.2142333333335,41.85263249999991,8903.236027618721,9636.648425461313,733.4123978425929,0.0,0.0,0.0,168.30073935910815,58.026453466306975,0.0,1.111175151891075e-09,-5.684341886080801e-13
2025-02-06T15:20:00,2025-02-06T00:00:00,1056.7362898350884,551.4235666666666,1041.4771833333332,545.7321166666666,495.7450666666666,-9.56765650175521,1033.2818708333334,551.4235666666666,13.886762499999804,9636.648425461313,10242.834256577189,606.1858311158762,0.0,0.0,0.0,215.92896319896408,60.253899453372924,0.0,1.111175151891075e-09,-4.547473508864641e-13
2025-02-06T15:30:00,2025-02-06T00:00:00,1052.865985429027,502.7741071428572,1013.6383333333333,524.96875,488.6695833333333,-61.42229495283647,1029.38,502.7741071428572,-37.9363095238096,10242.834256577189,10263.971643453313,21.13738687612418,0.0,37.93630953492065,0.0,172.6243987452558,59.004429931492496,0.0,4.618527782440651e-14,-3.232969447708456e-13
2025-02-06T15:40:00,2025-02-06T00:00:00,1066.3802137441846,452.7657404761905,1012.0978,473.19825,538.8995500000001,-74.71492326799404,1042.8635266666668,452.7657404761905,-51.198236190476166,10263.971643453313,10285.13666181308,21.165018359766083,0.0,51.19823620158722,0.0,209.5960827906386,46.716067811613584,0.0,4.263256414560601e-14,6.075140390748857e-13
2025-02-06T15:50:00,2025-02-06T00:00:00,1054.9697193049617,403.59075952380954,1025.6062499999998,423.26800000000003,602.3382499999998,-49.04070978115237,1031.4231716666666,403.59075952380954,-25.49416214285725,10285.13666181308,10306.328554677546,21.19189286446561,0.0,25.494162153968357,0.0,186.73348124476064,34.64298849561192,0.0,4.263256414560601e-14,7.425171588693047e-13
2025-02-06T16:00:00,2025-02-06T00:00:00,1037.3659234867296,354.24196428571435,1039.1583333333333,381.24375,657.9145833333333,-25.2093758676819,1013.2221166666667,354.24196428571435,-1.0655690476190216,10306.328554677546,10328.057980805603,21.729426128056485,0.0,1.0655690587303042,0.0,130.7111072956505,12.801303174517898,0.0,4.618527782440651e-14,2.4513724383723456e-13
2025-02-06T16:10:00,2025-02-06T00:00:00,1070.2044178669437,302.855630952381,1045.8108,321.01514999999995,724.79565,-42.553136914562685,1046.0323641666666,302.855630952381,-18.38108321428564,10328.057980805603,10349.812829125853,21.75484832024934,0.0,18.381083225396694,0.0,105.21502239095719,0.9087273238212674,0.0,4.263256414560601e-14,6.075140390748857e-13
2025-02-06T16:20:00,2025-02-06T00:00:00,1067.678182575771,252.8481976190476,1039.6489,263.0333333333333,776.6155666666666,-38.214418290056756,1043.478655833333,252.8481976190476,-14.014891547618845,10349.812829125853,10371.592403184046,21.779574058194118,0.0,14.014891558729957,0.0,82.77688160780247,0.0,0.0,4.263256414560601e-14,-8.704148513061227e-13
2025-02-06T16:30:00,2025-02-06T00:00:00,1026.6046138129097,204.1794642857143,1027.7533333333333,215.05625,812.6970833333334,-9.728066193862105,1002.3783666666665,204.1794642857143,14.498180952381176,10371.592403184046,10380.347662757522,8.755259573475895,0.0,0.0,0.0,124.31989418570413,0.0,0.0,1.1111112030448567e-09,1.0125233984581428e-13
2025-02-06T16:40:00,2025-02-06T00:00:00,1032.194703030615,154.01078333333334,1024.869,164.82161666666667,860.0473833333333,-18.136536363948437,1007.9424675000001,154.01078333333334,6.115699166666502,10380.347662757522,10396.670545484076,16.32288272655354,0.0,0.0,0.0,166.7271289127417,0.0,0.0,1.1111147557585355e-09,3.304023721284466e-13
2025-02-06T16:50:00,2025-02-06T00:00:00,1048.709697782941,107.18138333333333,1025.4657166666666,118.72831666666667,906.7374,-34.79091444960771,1024.432185833333,107.18138333333333,-10.513402499999742,10396.670545484076,10418.520306228724,21.84976074464717,0.0,10.513402511110868,0.0,214.8814804686467,0.0,0.0,4.618527782440651e-14,7.673861546209082e-13
2025-02-06T17:00:00,2025-02-06T00:00:00,1047.6499625745528,62.92946428571428,1027.2433333333333,76.04374999999999,951.1995833333333,-33.5209149555052,1023.3478666666668,62.92946428571428,-9.21881904761927,10418.520306228724,10440.39219253582,21.871886307097334,0.0,9.218819058730261,0.0,309.54239298422146,0.0,0.0,-7.105427357601002e-14,-1.7763568394002505e-13
2025-02-06T17:10:00,2025-02-06T00:00:00,1039.017395542439,19.282461904761906,1032.4466333333332,30.944983333333333,1001.5016499999999,-18.233283637677257,1016.6350641666667,19.282461904761906,4.149047738095167,10440.39219253582,10456.80214780873,16.409955272909507,0.0,0.0,0.0,302.9979988326403,0.0,0.0,1.1111147557585355e-09,-7.815970093361102e-14
2025-02-06T17:20:00,2025-02-06T00:00:00,1032.089301803889,0.6218619047619048,1029.1106666666665,4.45175,1024.6589166666665,-6.808523232460497,1012.9021566666668,0.6218619047619048,12.378621904761664,10456.80214780873,10462.929818716944,6.127670908214361,0.0,0.0,0.0,272.6991721080916,21.747131452127633,0.0,1.111112979401696e-09,-3.7481129311345285e-13
2025-02-06T17:30:00,2025-02-06T00:00:00,1044.827163470725,0.0,1032.79,0.0,1032.79,-12.03716347072509,1030.1387583333333,0.0,2.6512416666666923,10462.929818716944,10473.763265831596,10.83344711465258,0.0,0.0,0.0,249.79158083904315,88.29915825142302,0.0,1.000000082740371e-08,-7.904787935331115e-13
2025-02-06T17:40:00,2025-02-06T00:00:00,1065.000117163155,0.5291595238095238,1047.8633833333333,0.0,1047.8633833333333,-16.607574306012125,1053.8680049999998,0.5291595238095238,-5.475462142856957,10473.763265831596,10488.710082698008,14.946816866410899,0.0,0.0,0.0,267.3335440996358,135.2993441700478,0.0,1.000000082740371e-08,7.105427357601002e-13
2025-02-06T17:50:00,2025-02-06T00:00:00,934.43052235657,0.0,920.9471666666666,0.022866666666666664,920.9242999999999,-13.506222356570106,923.2770141666665,0.0,-2.352714166666601,10488.710082698008,10500.84510280992,12.135020111913093,0.0,0.022866666666666664,0.0,301.7078387937928,126.36392077229539,0.0,9.999983063835316e-09,-5.684341886080802e-14
2025-02-06T18:00:00,2025-02-06T00:00:00,731.0919513946446,0.0,722.76,0.0,722.76,-8.331951394644648,719.9176333333334,0.0,2.842366666666635,10500.84510280992,10508.343859056102,7.498756246180182,0.0,0.0,0.0,283.6297609532911,120.12148719832817,0.0,1.000000082740371e-08,8.917311333789257e-13
2025-02-06T18:10:00,2025-02-06T00:00:00,709.7031253354106,0.037988095238095244,696.5744500000001,0.0,696.5744500000001,-13.090687240172453,697.4577341666667,0.037988095238095244,-0.8452960714285175,10508.343859056102,10520.125477563257,11.781618507155185,0.0,0.0,0.0,263.2051933596389,104.67477939373703,0.0,1.000000082740371e-08,-4.085620730620576e-14
2025-02-06T18:20:00,2025-02-06T00:00:00,746.5545097969821,0.0,725.3809833333332,0.0016333333333333332,725.3793499999999,-21.175159796982143,732.8688999999998,0.0,-7.489549999999895,10520.125477563257,10539.18165137154,19.056173808283926,0.0,0.0016333333333333332,0.0,268.00276097037033,82.22260339352943,0.0,1.000003280182682e-08,-5.790923296444817e-13
2025-02-06T18:30:00,2025-02-06T00:00:00,746.6314391362732,0.0,713.9516666666666,0.0,713.9516666666666,-32.67977246960663,731.7415666666666,0.0,-17.78989999999999,10539.18165137154,10568.593446585186,29.411795213645966,0.0,0.0,0.0,283.9818029048388,58.17692225955352,0.0,1.000000082740371e-08,-2.2026824808563106e-13
2025-02-06T18:40:00,2025-02-06T00:00:00,736.5142306273868,0.002726190476190476,688.7923000000001,0.0,688.7923000000001,-47.71920443691058,721.6057366666666,0.002726190476190476,-32.81071047619039,10568.593446585186,10611.540730569406,42.9472839842195,0.0,0.0,0.0,285.9086390261497,39.129023899762615,0.0,1.000000082740371e-08,6.181721801112872e-13
2025-02-06T18:50:00,2025-02-06T00:00:00,724.212672806348,0.0,701.2760666666666,0.0,701.2760666666666,-22.93660613968143,709.2860675000002,0.0,-8.010000833333606,10611.540730569406,9908.075330289543,0.0,633.1188602518768,0.0,0.0,284.73627769462064,8.138854315256822,0.0,-1.0000007932831068e-08,-3.410605131648481e-13
2025-02-06T19:00:00,2025-02-06T00:00:00,717.2961204821919,0.0,738.1166666666666,0.0,738.1166666666666,20.820546184474665,702.3519,0.0,35.76476666666656,9908.075330289543,9106.088609515766,0.0,721.7880486964001,0.0,0.0,297.89403076970405,0.0,0.0,-1.0000007932831068e-08,7.958078640513122e-13
2025-02-06T19:10:00,2025-02-06T00:00:00,725.2299464144164,0.00015476190476190478,736.8278666666666,0.0,736.8278666666666,11.59807501415498,710.2685933333335,0.00015476190476190478,26.559428095237944,9106.088609515766,8304.253917650936,0.0,721.6512226783467,0.0,0.0,293.68960644638855,28.01819109899384,0.0,-1.0000007932831068e-08,2.2737367544323206e-13
2025-02-06T19:20:00,2025-02-06T00:00:00,742.5255329901357,0.0,715.8313666666666,0.0,715.8313666666666,-26.694166323469176,728.7326333333333,0.0,-12.901266666666743,8304.253917650936,7553.392417399839,0.0,675.7753502259873,0.0,0.0,296.47236708560047,60.702603740216546,0.0,-1.0000007932831068e-08,0.0
2025-02-06T19:30:00,2025-02-06T00:00:00,755.857623067617,0.0,697.405,0.0,697.405,-58.45262306761708,742.0485166666666,0.0,-44.64351666666664,7553.392417399839,6830.0752960093205,0.0,650.9854092514671,0.0,0.0,287.1723467992804,44.93504755685058,0.0,-1.0000007932831068e-08,1.1368683772161603e-13
2025-02-06T19:40:00,2025-02-06T00:00:00,752.988515819535,0.0,685.9789333333333,0.0,685.9789333333333,-67.00958248620168,737.9785300000001,0.0,-51.999596666666775,6830.0752960093205,6121.9718762283865,0.0,637.293077802841,0.0,0.0,291.6947404069381,0.0,0.0,-1.0000007932831068e-08,4.547473508864641e-13
2025-02-06T19:50:00,2025-02-06T00:00:00,741.9945367426218,0.0,683.2323833333332,0.0,683.2323833333332,-58.762153409288544,725.5612116666666,0.0,-42.32882833333338,6121.9718762283865,5402.933437030618,0.0,647.1345952779919,0.0,0.0,267.0067441528514,0.0,0.0,-1.0000007932831068e-08,1.1368683772161603e-13
2025-02-06T20:00:00,2025-02-06T00:00:00,731.9112943337211,0.0,692.54,0.0,692.54,-39.37129433372115,715.4630583333333,0.0,-22.9230583333333,5402.933437030618,4652.601178211038,0.0,675.299032937622,0.0,0.0,251.5547259487265,0.0,0.0,-1.0000007932831068e-08,2.2737367544323206e-13
2025-02-06T20:10:00,2025-02-06T00:00:00,727.1790834322492,0.0,714.0837666666666,0.0,714.0837666666666,-13.095316765582538,707.724595,0.0,6.359171666666612,4652.601178211038,3878.8410835734294,0.0,696.384085173848,0.0,0.0,229.74641810842593,0.0,0.0,-1.0000007932831068e-08,1.1368683772161603e-13
2025-02-06T20:20:00,2025-02-06T00:00:00,730.1495452290729,0.0,727.5424333333333,0.0,727.5424333333333,-2.6071118957396493,710.6809516666666,0.0,16.86148166666669,3878.8410835734294,3089.712122635862,0.0,710.2160648438104,0.0,0.0,223.19204702045283,0.0,0.0,-1.0000007932831068e-08,-1.1368683772161603e-13
2025-02-06T20:30:00,2025-02-06T00:00:00,734.4696206084808,0.0,731.2533333333333,0.0,731.2533333333333,-3.216287275147465,714.9873083333332,0.0,16.266025000000127,3089.712122635862,2316.4946783424903,0.0,695.8956998640349,0.0,0.0,211.5320662436111,0.0,0.0,-1.0000007932831068e-08,1.1368683772161603e-13
2025-02-06T20:40:00,2025-02-06T00:00:00,732.28886765658,0.0,736.3145,0.0,736.3145,4.025632343419943,712.7932125,0.0,23.52128749999997,2316.4946783424903,1517.8759161114544,0.0,718.7568860079324,0.0,0.0,197.3040899811608,0.0,0.0,-1.0000007932831068e-08,1.1368683772161603e-13
2025-02-06T20:50:00,2025-02-06T00:00:00,741.0793216694655,0.0,712.8330333333333,0.0,712.8330333333333,-28.246288336132125,721.5706891666666,0.0,-8.737655833333292,1517.8759161114544,1543.2975756049734,25.42165949351891,0.0,0.0,0.0,192.97580631579308,0.0,0.0,1.0000004380117389e-08,6.394884621840902e-14
2025-02-06T21:00:00,2025-02-06T00:00:00,748.3052293278324,0.0,693.2116666666667,0.0,693.2116666666667,-55.09356266116572,727.2428333333335,0.0,-34.03116666666676,1543.2975756049734,1637.3063913687506,94.00881576377719,0.0,0.0,0.0,200.0007787134415,0.0,0.0,9.999993721976352e-09,0.0
2025-02-06T21:10:00,2025-02-06T00:00:00,723.3397637047026,0.0,739.1151,0.0,739.1151,15.775336295297393,700.3478333333333,0.0,38.76726666666673,1637.3063913687506,1619.7782399406424,0.0,15.775336285297392,0.0,0.0,239.98292715339676,0.0,0.0,-1.0000007932831068e-08,-1.7763568394002505e-14
2025-02-06T21:20:00,2025-02-06T00:00:00,707.7693034396079,0.0,744.7547833333333,0.0,744.7547833333333,36.98547989372537,684.7654333333334,0.0,59.989349999999945,1619.7782399406424,1578.6832622920585,0.0,36.98547988372537,0.0,0.0,207.46162102683934,0.0,0.0,-1.0000007932831068e-08,-9.237055564881302e-14
2025-02-06T21:30:00,2025-02-06T00:00:00,735.7494744125659,0.0,714.52,0.0,714.52,-21.229474412565878,714.6512500000001,0.0,-0.13125000000013642,1578.6832622920585,1597.7897892543679,19.10652696230929,0.0,0.0,0.0,200.49833963004994,0.0,0.0,1.000000082740371e-08,2.842170943040401e-14
2025-02-06T21:40:00,2025-02-06T00:00:00,784.9191405845223,0.0,743.8754166666665,0.0,743.8754166666665,-41.0437239178558,767.368155,0.0,-23.492738333333477,1597.7897892543679,1595.4110317536463,0.0,2.140881750649336,0.0,0.0,186.56909949990563,0.0,0.0,-1.0000007932831068e-08,-9.237055564881302e-14
2025-02-06T21:50:00,2025-02-06T00:00:00,719.4878540042674,0.0,690.7555666666667,0.0,690.7555666666667,-28.732287337600724,701.9258833333333,0.0,-11.170316666666622,1595.4110317536463,1608.1576092154712,12.746577461824875,0.0,0.0,0.0,196.7983214748914,0.0,0.0,1.000000260376055e-08,5.1514348342607263e-14
2025-02-06T22:00:00,2025-02-06T00:00:00,582.6208548151596,0.0,568.9283333333333,0.0,568.9283333333333,-13.692521481826361,565.0482,0.0,3.880133333333333,1608.1576092154712,2358.157609205471,749.99999999,0.0,0.0,13.692521491826248,182.22889799376287,0.0,0.0,1.1111822573184327e-09,-1.1368683772161603e-13
2025-02-06T22:10:00,2025-02-06T00:00:00,558.0203829283345,0.0,547.7698,0.0,547.7698,-10.250582928334438,535.0923366666667,0.0,12.677463333333321,2358.157609205471,3108.157609195471,749.99999999,0.0,0.0,10.25058293833444,166.0240439642056,0.0,0.0,1.1111822573184327e-09,1.1368683772161603e-13
2025-02-06T22:20:00,2025-02-06T00:00:00,567.6523521957319,0.0,555.69155,0.0,555.69155,-11.960802195731844,544.7141991666667,0.0,10.977350833333276,3108.157609195471,3118.9223311626297,10.764721967158659,0.0,0.0,0.0,169.5835396000822,0.0,0.0,1.000000082740371e-08,-1.652011860642233e-13
2025-02-06T22:30:00,2025-02-06T00:00:00,562.0110162496184,0.0,553.6783333333333,0.0,553.6783333333333,-8.33268291628508,544.4080333333334,0.0,9.270299999999907,3118.9223311626297,3868.92233115263,749.99999999,0.0,0.0,8.33268292628508,162.50292752193957,0.0,0.0,1.1111822573184327e-09,1.1368683772161603e-13
2025-02-06T22:40:00,2025-02-06T00:00:00,571.5412976752714,0.0,576.5417333333332,0.0,576.5417333333332,5.0004356580618605,558.7581625,0.0,17.783570833333215,3868.92233115263,4614.4219390513745,745.4996078987444,0.0,0.0,0.0,141.79544403030707,0.0,0.0,1.0000007932831068e-08,2.2737367544323206e-13
2025-02-06T22:50:00,2025-02-06T00:00:00,564.0743238501652,0.0,576.8187499999999,0.0,576.8187499999999,12.74442614983468,554.7449233333333,0.0,22.073826666666605,4614.4219390513745,5352.951955507523,738.5300164561487,0.0,0.0,0.0,138.04600608665748,0.0,0.0,1.0000007932831068e-08,-1.1368683772161603e-13
2025-02-06T23:00:00,2025-02-06T00:00:00,548.3722527829983,0.0,558.4283333333333,0.0,558.4283333333333,10.056080550334968,542.9547,0.0,15.473633333333282,5352.951955507523,6093.901483003221,740.9495274956985,0.0,0.0,0.0,111.73406734610944,0.0,0.0,1.000012161966879e-08,-4.547473508864641e-13
2025-02-06T23:10:00,2025-02-06T00:00:00,569.5015572858958,0.0,571.3184666666666,0.0,571.3184666666666,1.8169093807707668,566.7435916666668,0.0,4.574874999999793,6093.901483003221,6489.777017639323,395.8755346361025,0.0,0.0,0.0,85.5555019039391,0.0,0.0,1.0000064776249928e-08,-2.8421709430404007e-13
2025-02-06T23:20:00,2025-02-06T00:00:00,589.2698033131287,0.0,561.8386166666667,0.0,561.8386166666667,-27.431186646462038,587.8960575,0.0,-26.057440833333317,6489.777017639323,7239.777017629323,749.99999999,0.0,0.0,27.431186656462152,80.75228339229477,0.0,0.0,1.1111822573184327e-09,1.1368683772161603e-13
2025-02-06T23:30:00,2025-02-06T00:00:00,595.6305916330181,0.0,546.8416666666667,0.0,546.8416666666667,-48.788924966351374,592.8557500000001,0.0,-46.01408333333336,7239.777017629323,7989.7770176193235,749.99999999,0.0,0.0,48.788924976351375,92.12172169746123,0.0,0.0,1.1111822573184327e-09,1.1368683772161603e-13
2025-02-06T23:40:00,2025-02-06T00:00:00,603.3600036663624,0.0,586.3870499999999,0.0,586.3870499999999,-16.972953666362514,596.6561775,0.0,-10.269127500000081,7989.7770176193235,8739.777017609324,749.99999999,0.0,0.0,16.97295367636263,50.27573404697915,0.0,0.0,1.1111822573184327e-09,1.1368683772161603e-13
2025-02-06T23:50:00,2025-02-06T00:00:00,548.8825756580592,0.0,534.0754833333333,0.0,534.0754833333333,-14.807092324725886,539.8660283333334,0.0,-5.790545000000066,8739.777017609324,8753.103400692577,13.326383083253296,0.0,0.0,0.0,30.10997433581514,0.0,0.0,1.000000260376055e-08,-3.4638958368304884e-13
2025-02-07T00:00:00,2025-02-07T00:00:00,447.25447500000007,0.0,407.77,0.0,407.77,-39.48447500000009,447.25447500000007,0.0,-39.48447500000009,8753.103400692577,8788.639428183576,35.53602749100008,0.0,0.0,0.0,981.4450550706988,0.0,0.0,1.000000082740371e-08,-1.6342482922482304e-13
2025-02-07T00:10:00,2025-02-07T00:00:00,420.3034388455679,0.0,386.25111666666663,0.0,386.25111666666663,-34.05232217890125,420.0499725,0.0,-33.79885583333339,8788.639428183576,9366.183117443012,577.5436892594346,0.0,0.0,0.0,993.9516349747614,0.0,0.0,1.0000007932831068e-08,6.821210263296962e-13
2025-02-07T00:20:00,2025-02-07T00:00:00,449.06510301473224,0.0,425.2661166666667,0.0,425.2661166666667,-23.79898634806557,446.35932250000013,0.0,-21.093205833333457,9366.183117443012,10116.183117434011,749.999999991,0.0,0.0,23.79898635806557,1004.0618864717289,0.0,0.0,1.2079226507921703e-13,-3.410605131648481e-13
2025-02-07T00:30:00,2025-02-07T00:00:00,476.0944827377046,0.0,446.935,0.0,446.935,-29.159482737704593,471.484275,0.0,-24.549275000000023,10116.183117434011,10142.426651888945,26.24353445493413,0.0,0.0,0.0,1022.2232354535126,0.0,0.0,1.0000004380117389e-08,-1.5276668818842154e-13
2025-02-07T00:40:00,2025-02-07T00:00:00,453.0931696999075,0.0,419.25316666666663,0.0,419.25316666666663,-33.84000303324086,442.9047616666667,0.0,-23.651595000000043,10142.426651888945,10172.882654609863,30.456002720916775,0.0,0.0,0.0,1027.9066626669162,0.0,0.0,1.000000082740371e-08,4.654054919228656e-13
2025-02-07T00:50:00,2025-02-07T00:00:00,438.21479968474404,0.0,393.48519999999996,0.0,393.48519999999996,-44.72959968474407,427.7995799999999,0.0,-34.314379999999915,10172.882654609863,10213.139294317132,40.25663970726966,0.0,0.0,0.0,1026.062026452456,0.0,0.0,1.000000082740371e-08,-2.1316282072803006e-14
2025-02-07T01:00:00,2025-02-07T00:00:00,450.39459271245846,0.0,392.01666666666665,0.0,392.01666666666665,-58.37792604579181,439.75877499999996,0.0,-47.742108333333306,10213.139294317132,10265.679427749345,52.54013343221263,0.0,0.0,0.0,1017.9202158932042,0.0,0.0,1.000000082740371e-08,-3.126388037344441e-13
