abs_minute,interval_start,spill_kwh,grid_paid_kwh,demand_kwh,soc_start_kwh,soc_end_kwh,charge_kwh,capacity_limited,power_limited
47480,2025-02-02 23:20:00,17.35761969633699,1413.1194863530036,562.4285333333332,6789.049654028567,7539.049654018567,749.99999999,False,True
47490,2025-02-02 23:30:00,41.50794349464649,1423.2996101513131,548.4583333333333,7539.049654018567,8289.049654008566,749.99999999,False,True
47500,2025-02-02 23:40:00,38.49587607779721,1408.9771260677971,537.1479166666666,8289.049654008566,9039.049653998565,749.99999999,False,True
47540,2025-02-03 00:20:00,5.7870580648514,1398.6514580548514,559.5310666666667,9309.567476592503,10059.567476583503,749.999999991,False,True
47860,2025-02-03 05:40:00,317.3695083470328,1515.687184748755,664.1767333333332,10319.27315122845,10799.99999999,480.72684876155006,True,False
47870,2025-02-03 05:50:00,7.489773192195961,757.4160398678633,749.9262666666666,10799.99999999,10799.99999999,0.0,True,False
48840,2025-02-03 22:00:00,19.523352819292988,1401.7516861426263,548.895,1941.7830312442422,2691.783031234242,749.99999999,False,True
48850,2025-02-03 22:10:00,47.78887203953399,1398.641772029534,517.5195666666666,2691.783031234242,3441.783031224242,749.99999999,False,True
48870,2025-02-03 22:30:00,8.997480740748408,1401.9408140640817,559.6099999999999,3483.95612128291,4233.9561212729095,749.99999999,False,True
48890,2025-02-03 22:50:00,2.18409183796438,1403.438708494631,567.9212833333333,4976.107506015305,5726.107506005305,749.99999999,False,True
48900,2025-02-03 23:00:00,13.777824464920052,1389.7311577882533,542.6199999999999,5726.107506005305,6476.1075059953055,749.99999999,False,True
48920,2025-02-03 23:20:00,30.830107467533246,1431.7331407908666,567.5697,6819.5582456136935,7569.558245603694,749.99999999,False,True
48930,2025-02-03 23:30:00,96.46781597842526,1445.4178159684252,515.6166666666666,7569.558245603694,8319.558245593693,749.99999999,False,True
48940,2025-02-03 23:40:00,90.3432405210849,1456.8263571777516,533.1497833333333,8319.558245593693,9069.558245583692,749.99999999,False,True
48980,2025-02-04 00:20:00,29.079870115886017,1430.5631367725528,568.1499333333334,9292.185188788815,10042.185188779815,749.999999991,False,True
49290,2025-02-04 05:30:00,31.996517356106267,730.4787038569372,682.2866666666666,10785.424032140252,10799.999999991,14.575967850747832,True,False
49300,2025-02-04 05:40:00,848.1159944433003,1503.4799944514007,655.364,10799.999999991,10799.999999991,0.0,True,False
49310,2025-02-04 05:50:00,20.552804938499744,731.6199549466,711.06715,10799.999999991,10799.999999991,0.0,True,False
50330,2025-02-04 22:50:00,31.693631567697814,1417.805464891031,552.7784999999999,4564.609501525125,5314.609501515125,749.99999999,False,True
50340,2025-02-04 23:00:00,17.733169664302288,1405.7681696543023,554.7016666666666,5314.609501515125,6064.609501505125,749.99999999,False,True
50360,2025-02-04 23:20:00,40.42848702540845,1418.094803682075,544.3329833333332,6415.381731483786,7165.381731473786,749.99999999,False,True
50370,2025-02-04 23:30:00,42.31311056948413,1421.218110559484,545.5716666666666,7165.381731473786,7915.381731463786,749.99999999,False,True
50380,2025-02-04 23:40:00,40.99784688992735,1431.0476302132606,556.7164499999999,7915.381731463786,8665.381731453786,749.99999999,False,True
50740,2025-02-05 05:40:00,64.26726522969726,1517.7870193616263,684.5589833333333,10107.935306272264,10799.999999991,692.0646937187361,True,False
50750,2025-02-05 05:50:00,28.192508248984286,766.2853749237512,738.0928666666666,10799.999999991,10799.999999991,0.0,True,False
51720,2025-02-05 22:00:00,70.24872817137974,1433.0737281613797,529.4916666666666,1657.7031167492964,2407.7031167402965,749.999999991,False,True
51730,2025-02-05 22:10:00,31.397255490094032,1396.262055480094,531.5314666666666,2407.7031167402965,3157.7031167302966,749.99999999,False,True
51780,2025-02-05 23:00:00,10.706491279976824,1401.3481579366435,557.3083333333333,5378.086550479133,6128.086550470132,749.999999991,False,True
51800,2025-02-05 23:20:00,19.48189626803059,1401.5774629246973,548.7622333333334,6549.991384156755,7299.991384146755,749.99999999,False,True
51810,2025-02-05 23:30:00,10.422433989910125,1398.6474339799101,554.8916666666667,7299.991384146755,8049.991384136755,749.99999999,False,True
51820,2025-02-05 23:40:00,9.700427710896626,1410.9749277008966,567.9411666666666,8049.991384136755,8799.991384126755,749.99999999,False,True
52180,2025-02-06 05:40:00,761.0045609665021,1520.0910205767034,629.3025,10683.194436341819,10799.999999991,116.80556364918121,True,False
52190,2025-02-06 05:50:00,61.08400330203106,775.7950699767981,714.7110666666667,10799.999999991,10799.999999991,0.0,True,False
53160,2025-02-06 22:00:00,7.55113924986994,1409.8128059065366,568.9283333333333,1860.5950871455068,2610.5950871355067,749.99999999,False,True
53170,2025-02-06 22:10:00,4.277447074124885,1385.3805803974583,547.7698,2610.5950871355067,3360.595087125507,749.99999999,False,True
53190,2025-02-06 22:30:00,2.682338496469348,1389.694005153136,553.6783333333333,3371.3598090926653,4121.359809082665,749.99999999,False,True
53240,2025-02-06 23:20:00,22.51355218971866,1417.6855021797187,561.8386166666667,6727.791985710022,7477.791985701022,749.999999991,False,True
53250,2025-02-06 23:30:00,44.006011677174904,1424.181011667175,546.8416666666667,7477.791985701022,8227.791985692022,749.999999991,False,True
53260,2025-02-06 23:40:00,12.321070787924207,1432.0414541112575,586.3870499999999,8227.791985692022,8977.79198568202,749.99999999,False,True
53300,2025-02-07 00:20:00,23.79898635806557,1282.3984363480656,425.2661166666667,9366.183117443012,10116.183117434011,749.999999991,False,True
53600,2025-02-07 05:20:00,41.2657518174289,562.9893639217408,503.64925,10783.73307409712,10799.999999991,16.266925893880757,True,False
53610,2025-02-07 05:30:00,75.8548810061886,568.6215476809556,492.76666666666665,10799.999999991,10799.999999991,0.0,True,False
53620,2025-02-07 05:40:00,874.564949775641,1386.3424831170746,511.7775333333333,10799.999999991,10799.999999991,0.0,True,False
54330,2025-02-07 17:30:00,2.1444653434159653,461.69951997429314,426.55,10770.29545082321,10799.999999991,29.704549167789445,True,False
54340,2025-02-07 17:40:00,29.76292284667378,434.53418952144074,404.77126666666663,10799.999999991,10799.999999991,0.0,True,False
54600,2025-02-07 22:00:00,21.498639942777338,1226.1119732661107,371.28,1245.7673845025538,1995.767384493554,749.999999991,False,True
54610,2025-02-07 22:10:00,25.675360211658464,1212.1147935349918,353.10609999999997,1995.767384493554,2745.767384484554,749.999999991,False,True
54650,2025-02-07 22:50:00,11.31053337501475,1224.4425333650147,379.79866666666663,4233.3105840862345,4983.310584076235,749.99999999,False,True
54700,2025-02-07 23:40:00,5.830805610886151,1250.2820056008861,411.1178666666666,7226.1003792533265,7976.100379244326,749.999999991,False,True
54730,2025-02-08 00:10:00,30.2957090829293,1253.9209590729292,390.2919166666666,8025.524830433478,8775.524830423477,749.99999999,False,True
54740,2025-02-08 00:20:00,4.325781739497407,1249.3937150628308,411.7346,8775.524830423477,9525.524830414477,749.999999991,False,True
55060,2025-02-08 05:40:00,30.969051576323743,1382.7909515663237,518.4885666666667,9841.789077570975,10591.789077561974,749.999999991,False,True
55750,2025-02-08 17:10:00,12.168036933047528,431.2267426404303,406.42485,10788.629529854355,10799.999999991,11.370470136644503,True,False
55760,2025-02-08 17:20:00,26.83578970587704,443.5666230473107,416.73083333333335,10799.999999991,10799.999999991,0.0,True,False
56040,2025-02-08 22:00:00,17.50246408118334,1230.6307974045167,379.79499999999996,1789.8775403249838,2539.877540315984,749.999999991,False,True
56070,2025-02-08 22:30:00,5.523610077335767,1217.671943400669,378.81499999999994,3241.8968228068566,3991.8968227978567,749.999999991,False,True
